StudentID,Name,Age,Electronics,Programming,Database,DataScience,Mathematics,DSA
5045,Student_5045,19,86,64,47,41,80,47
5046,Student_5046,20,81,42,54,51,69,40
5047,Student_5047,20,83,93,74,79,83,53
5048,Student_5048,23,62,95,67,92,69,87
5049,Student_5049,19,87,90,49,58,60,95
5050,Student_5050,18,79,72,58,40,93,42
5051,Student_5051,18,82,48,78,40,88,42
5052,Student_5052,25,79,90,93,88,96,41
5053,Student_5053,24,63,48,57,78,61,91
5054,Student_5054,22,94,87,78,82,55,70
5055,Student_5055,24,95,47,72,50,55,57
5056,Student_5056,24,40,42,54,47,100,100
5057,Student_5057,23,61,88,95,43,53,50
5058,Student_5058,18,97,57,87,87,85,69
5059,Student_5059,19,88,72,60,69,72,93
5060,Student_5060,24,66,69,88,55,83,40
5061,Student_5061,20,83,67,73,56,70,41
5062,Student_5062,20,90,52,45,40,87,53
5063,Student_5063,22,66,97,64,54,86,100
5064,Student_5064,22,45,70,52,50,42,83
5065,Student_5065,24,65,84,44,91,56,90
5066,Student_5066,21,55,88,97,51,64,72
5067,Student_5067,19,97,79,63,51,67,69
5068,Student_5068,19,80,88,53,63,80,40
5069,Student_5069,19,66,61,73,58,53,72
5070,Student_5070,25,79,62,57,50,53,64
5071,Student_5071,18,42,71,82,54,89,67
5072,Student_5072,18,53,41,77,95,57,54
5073,Student_5073,21,65,83,58,77,61,96
5074,Student_5074,24,57,42,58,50,82,91
5075,Student_5075,24,86,97,84,59,95,84
5076,Student_5076,19,68,52,41,77,67,43
5077,Student_5077,21,71,45,72,56,70,88
5078,Student_5078,22,91,78,65,70,83,79
5079,Student_5079,25,64,56,59,65,64,87
5080,Student_5080,23,99,72,82,94,98,62
5081,Student_5081,23,41,75,61,61,86,68
5082,Student_5082,23,74,97,81,57,49,60
5083,Student_5083,25,82,57,63,78,92,69
5084,Student_5084,18,51,78,67,65,70,73
5085,Student_5085,24,76,97,93,85,72,87
5086,Student_5086,24,94,46,47,82,40,83
5087,Student_5087,23,82,81,87,97,44,52
5088,Student_5088,23,77,62,59,50,90,98
5089,Student_5089,19,61,49,66,88,41,56
5090,Student_5090,22,63,89,85,75,61,89
5091,Student_5091,19,83,100,94,60,99,93
5092,Student_5092,20,78,47,57,78,79,46
5093,Student_5093,24,77,75,43,51,58,50
5094,Student_5094,25,66,69,95,65,97,99
5095,Student_5095,24,75,83,42,69,68,64
5096,Student_5096,24,70,96,65,42,53,75
5097,Student_5097,25,49,52,40,62,71,61
5098,Student_5098,20,45,53,85,91,98,71
5099,Student_5099,21,72,61,59,86,63,45
5100,Student_5100,24,75,80,47,62,55,40
5101,Student_5101,18,69,72,83,65,64,95
5102,Student_5102,19,92,76,68,79,96,79
5103,Student_5103,21,78,89,67,50,41,100
5104,Student_5104,19,76,63,53,89,60,47
5105,Student_5105,18,45,98,52,91,90,71
5106,Student_5106,25,40,66,84,92,50,59
5107,Student_5107,21,54,41,69,64,79,79
5108,Student_5108,19,57,91,95,50,64,100
5109,Student_5109,20,50,73,73,52,42,95
5110,Student_5110,20,93,57,57,63,46,55
5111,Student_5111,19,66,94,74,49,90,63
5112,Student_5112,22,55,69,82,92,70,94
5113,Student_5113,22,62,91,86,95,74,81
5114,Student_5114,23,67,48,56,71,82,95
5115,Student_5115,22,81,93,100,48,71,68
5116,Student_5116,25,63,73,46,96,66,90
5117,Student_5117,24,48,49,76,57,71,62
5118,Student_5118,22,55,56,76,76,76,66
5119,Student_5119,20,80,60,72,81,78,51
5120,Student_5120,20,77,50,70,99,79,63
5121,Student_5121,19,74,51,85,77,73,53
5122,Student_5122,18,53,80,82,63,93,68
5123,Student_5123,25,99,61,90,47,98,74
5124,Student_5124,18,55,43,100,61,47,42
5125,Student_5125,20,63,72,50,74,82,42
5126,Student_5126,23,60,81,70,49,69,97
5127,Student_5127,20,48,55,94,78,82,80
5128,Student_5128,19,47,86,67,48,42,77
5129,Student_5129,24,46,80,100,71,60,98
5130,Student_5130,19,82,45,100,77,62,90
5131,Student_5131,24,100,73,83,42,73,54
5132,Student_5132,18,46,73,40,52,60,91
5133,Student_5133,20,49,71,46,99,46,66
5134,Student_5134,19,68,56,74,48,81,43
5135,Student_5135,24,58,52,86,91,86,84
5136,Student_5136,21,71,70,88,44,43,54
5137,Student_5137,18,61,83,60,93,40,79
5138,Student_5138,23,97,65,55,72,80,59
5139,Student_5139,25,85,52,98,79,74,72
5140,Student_5140,25,45,51,70,93,54,61
5141,Student_5141,18,57,99,67,77,49,77
5142,Student_5142,21,54,49,63,64,88,70
5143,Student_5143,25,71,48,58,86,42,63
5144,Student_5144,21,86,69,80,83,64,60
5145,Student_5145,23,59,68,90,89,48,78
5146,Student_5146,23,56,95,79,57,50,95
5147,Student_5147,24,42,88,65,53,54,100
5148,Student_5148,22,66,62,94,58,99,49
5149,Student_5149,23,42,62,60,61,73,88
5150,Student_5150,22,87,63,77,54,90,50
5151,Student_5151,18,47,99,73,41,65,62
5152,Student_5152,22,63,63,65,97,85,63
5153,Student_5153,24,97,79,63,40,43,69
5154,Student_5154,25,98,75,93,70,40,93
5155,Student_5155,19,78,86,86,65,90,80
5156,Student_5156,18,44,61,70,41,79,83
5157,Student_5157,25,87,64,57,73,54,69
5158,Student_5158,23,75,82,73,49,100,76
5159,Student_5159,24,74,100,99,44,44,68
5160,Student_5160,25,62,71,62,40,67,48
5161,Student_5161,21,91,89,70,99,92,97
5162,Student_5162,21,84,78,46,44,84,46
5163,Student_5163,24,99,50,67,95,51,83
5164,Student_5164,23,40,64,71,59,80,50
5165,Student_5165,18,91,96,90,52,93,62
5166,Student_5166,20,65,92,79,72,98,96
5167,Student_5167,18,75,56,71,77,96,56
5168,Student_5168,21,73,72,70,66,65,63
5169,Student_5169,24,68,54,57,100,65,95
5170,Student_5170,21,64,78,80,44,85,58
5171,Student_5171,22,76,92,95,54,61,72
5172,Student_5172,24,49,55,87,71,99,47
5173,Student_5173,20,84,88,67,57,96,93
5174,Student_5174,18,58,58,53,44,46,82
5175,Student_5175,23,93,63,58,99,67,48
5176,Student_5176,18,70,82,97,49,100,40
5177,Student_5177,19,78,52,67,55,74,89
5178,Student_5178,22,64,44,52,83,81,99
5179,Student_5179,19,60,98,55,71,98,83
5180,Student_5180,23,94,84,62,60,70,90
5181,Student_5181,19,55,61,45,43,82,99
5182,Student_5182,24,43,100,88,81,60,85
5183,Student_5183,23,98,71,79,79,84,66
5184,Student_5184,20,67,86,87,68,62,97
5185,Student_5185,19,90,74,99,60,78,98
5186,Student_5186,21,53,67,82,48,82,88
5187,Student_5187,25,51,59,57,65,41,75
5188,Student_5188,19,51,100,100,46,98,59
5189,Student_5189,19,92,100,87,49,62,88
5190,Student_5190,18,66,62,67,75,81,67
5191,Student_5191,24,81,91,94,78,95,75
5192,Student_5192,25,80,49,73,42,65,77
5193,Student_5193,25,86,85,89,100,90,43
5194,Student_5194,20,73,76,68,55,67,82
5195,Student_5195,21,48,80,55,62,63,77
5196,Student_5196,24,70,68,51,87,86,98
5197,Student_5197,23,45,85,94,42,64,57
5198,Student_5198,25,93,86,77,59,41,50
5199,Student_5199,23,54,83,98,98,51,83
5200,Student_5200,22,78,100,79,70,100,63
5201,Student_5201,25,75,91,97,90,81,54
5202,Student_5202,19,94,57,43,52,81,42
5203,Student_5203,25,53,44,51,55,96,82
5204,Student_5204,20,45,59,74,97,89,51
5205,Student_5205,23,87,80,47,74,71,79
5206,Student_5206,21,73,65,92,71,51,86
5207,Student_5207,21,73,79,83,76,84,99
5208,Student_5208,25,59,78,59,68,82,88
5209,Student_5209,23,70,53,47,49,81,44
5210,Student_5210,21,84,99,47,88,49,96
5211,Student_5211,22,47,46,76,90,63,43
5212,Student_5212,21,80,66,76,50,48,98
5213,Student_5213,23,45,84,89,53,43,85
5214,Student_5214,25,68,58,47,94,45,64
5215,Student_5215,23,95,76,51,78,83,72
5216,Student_5216,18,72,59,61,68,83,42
5217,Student_5217,19,75,83,48,89,88,45
5218,Student_5218,21,59,68,63,63,49,66
5219,Student_5219,23,60,70,94,69,98,84
5220,Student_5220,24,88,54,57,64,53,55
5221,Student_5221,20,52,60,48,73,46,93
5222,Student_5222,21,82,84,90,93,79,73
5223,Student_5223,19,64,75,58,92,84,100
5224,Student_5224,18,96,54,56,58,98,93
5225,Student_5225,21,84,63,67,62,42,41
5226,Student_5226,25,64,86,65,68,56,75
5227,Student_5227,23,74,90,42,79,50,60
5228,Student_5228,21,50,73,60,82,51,55
5229,Student_5229,24,47,63,59,81,52,77
5230,Student_5230,18,78,60,85,93,66,58
5231,Student_5231,23,58,56,100,79,55,62
5232,Student_5232,23,60,93,82,63,69,99
5233,Student_5233,21,67,43,89,76,68,59
5234,Student_5234,19,54,77,74,88,54,99
5235,Student_5235,20,41,40,50,74,83,64
5236,Student_5236,19,65,43,96,95,98,93
5237,Student_5237,19,77,44,80,88,52,46
5238,Student_5238,25,74,67,61,53,69,58
5239,Student_5239,18,95,100,70,49,59,91
5240,Student_5240,20,59,52,65,96,44,66
5241,Student_5241,22,58,96,53,58,98,68
5242,Student_5242,20,52,65,79,69,86,42
5243,Student_5243,18,41,91,98,62,92,65
5244,Student_5244,25,52,97,94,55,88,43
5245,Student_5245,18,57,64,77,83,100,71
5246,Student_5246,20,85,72,51,81,44,63
5247,Student_5247,20,69,54,85,41,90,54
5248,Student_5248,25,45,52,42,85,45,54
5249,Student_5249,21,56,58,79,96,74,68
5250,Student_5250,19,79,84,59,89,90,48
5251,Student_5251,21,43,59,99,78,71,82
5252,Student_5252,22,66,96,96,51,56,100
5253,Student_5253,25,60,76,85,96,62,42
5254,Student_5254,19,54,98,96,56,90,40
5255,Student_5255,24,81,57,45,46,56,90
5256,Student_5256,24,51,45,88,60,75,82
5257,Student_5257,21,93,84,55,90,82,85
5258,Student_5258,19,46,61,92,89,63,81
5259,Student_5259,22,72,79,80,95,75,61
5260,Student_5260,23,76,42,63,56,78,66
5261,Student_5261,22,44,88,90,94,80,73
5262,Student_5262,19,40,92,99,96,81,68
5263,Student_5263,25,61,95,94,72,95,77
5264,Student_5264,21,62,41,42,52,49,51
5265,Student_5265,19,96,64,92,63,58,84
5266,Student_5266,24,68,94,40,61,100,58
5267,Student_5267,19,42,67,74,83,70,61
5268,Student_5268,18,43,40,66,54,97,93
5269,Student_5269,19,50,77,65,76,85,95
5270,Student_5270,18,75,82,48,60,95,47
5271,Student_5271,25,69,96,53,78,78,87
5272,Student_5272,25,57,97,76,95,47,82
5273,Student_5273,23,45,54,42,97,95,52
5274,Student_5274,18,60,68,74,67,49,60
5275,Student_5275,23,62,44,69,71,88,67
5276,Student_5276,21,71,81,68,81,45,67
5277,Student_5277,22,97,74,81,92,40,52
5278,Student_5278,23,65,51,48,58,74,74
5279,Student_5279,22,56,66,63,66,94,92
5280,Student_5280,19,50,72,43,64,97,99
5281,Student_5281,18,82,99,50,68,52,74
5282,Student_5282,25,51,42,55,89,51,97
5283,Student_5283,22,73,97,45,48,95,59
5284,Student_5284,25,56,78,65,88,57,82
5285,Student_5285,22,64,41,70,90,100,41
5286,Student_5286,25,41,55,86,67,99,55
5287,Student_5287,25,85,92,76,91,60,82
5288,Student_5288,21,87,46,65,74,80,57
5289,Student_5289,20,90,97,82,69,60,43
5290,Student_5290,19,47,70,90,100,43,58
5291,Student_5291,19,92,54,47,49,78,76
5292,Student_5292,22,84,63,54,75,78,54
5293,Student_5293,24,68,84,87,48,98,94
5294,Student_5294,21,83,81,92,90,52,56
5295,Student_5295,21,54,48,63,54,52,64
5296,Student_5296,18,91,61,96,80,57,51
5297,Student_5297,18,47,59,91,40,63,53
5298,Student_5298,24,62,63,71,82,66,67
5299,Student_5299,18,65,41,100,44,63,46
5300,Student_5300,20,77,62,43,82,54,67
5301,Student_5301,19,70,55,78,59,68,86
5302,Student_5302,20,94,62,59,85,92,94
5303,Student_5303,23,43,73,85,75,51,42
5304,Student_5304,25,73,90,72,42,63,82
5305,Student_5305,23,81,49,99,97,95,69
5306,Student_5306,23,85,66,83,64,62,54
5307,Student_5307,19,76,99,64,85,77,42
5308,Student_5308,19,41,79,69,75,51,73
5309,Student_5309,25,81,49,68,62,66,64
5310,Student_5310,19,47,69,65,62,59,100
5311,Student_5311,24,69,88,65,93,73,52
5312,Student_5312,25,81,81,88,80,42,45
5313,Student_5313,19,71,73,98,95,90,74
5314,Student_5314,21,97,96,59,47,97,84
5315,Student_5315,18,49,73,51,100,72,60
5316,Student_5316,23,80,84,56,94,100,94
5317,Student_5317,25,49,81,62,80,81,85
5318,Student_5318,25,47,54,76,82,98,83
5319,Student_5319,22,60,46,62,48,72,65
5320,Student_5320,23,75,92,53,79,67,67
5321,Student_5321,19,42,90,50,66,67,71
5322,Student_5322,24,92,67,88,41,79,94
5323,Student_5323,25,100,78,79,77,62,87
5324,Student_5324,24,55,86,40,97,89,67
5325,Student_5325,22,67,100,76,90,90,73
5326,Student_5326,22,76,62,48,69,41,81
5327,Student_5327,25,99,50,69,56,58,48
5328,Student_5328,25,97,58,96,47,85,100
5329,Student_5329,20,54,91,49,95,80,98
5330,Student_5330,24,50,62,71,74,99,52
5331,Student_5331,18,95,53,49,84,48,71
5332,Student_5332,23,51,78,86,50,100,65
5333,Student_5333,25,89,69,67,64,42,85
5334,Student_5334,22,73,95,46,69,78,44
5335,Student_5335,21,99,55,68,54,60,70
5336,Student_5336,21,96,56,85,85,60,93
5337,Student_5337,25,55,76,70,73,95,81
5338,Student_5338,21,85,60,70,91,89,46
5339,Student_5339,22,84,81,61,63,49,50
5340,Student_5340,19,68,91,49,63,65,84
5341,Student_5341,24,84,76,76,89,63,96
5342,Student_5342,18,82,92,43,55,40,43
5343,Student_5343,19,88,56,48,94,86,42
5344,Student_5344,23,68,54,73,94,65,57
5345,Student_5345,23,41,56,48,59,67,100
5346,Student_5346,22,90,92,52,71,74,92
5347,Student_5347,24,82,45,58,94,64,98
5348,Student_5348,19,75,72,64,45,64,82
5349,Student_5349,23,55,46,67,68,57,72
5350,Student_5350,25,80,98,64,45,90,93
5351,Student_5351,24,78,54,58,79,57,66
5352,Student_5352,23,94,57,94,68,74,76
5353,Student_5353,23,71,84,50,52,47,51
5354,Student_5354,18,58,64,46,67,89,49
5355,Student_5355,19,91,79,40,77,43,92
5356,Student_5356,20,70,93,55,82,90,70
5357,Student_5357,20,50,78,66,40,93,62
5358,Student_5358,24,57,83,52,87,94,56
5359,Student_5359,19,48,50,46,53,54,88
5360,Student_5360,24,68,87,78,74,78,79
5361,Student_5361,19,80,50,100,46,43,54
5362,Student_5362,21,76,40,43,77,43,56
5363,Student_5363,24,60,69,81,85,82,93
5364,Student_5364,23,86,43,100,90,96,82
5365,Student_5365,18,59,83,77,51,46,71
5366,Student_5366,20,69,45,48,49,55,96
5367,Student_5367,23,68,69,46,80,89,61
5368,Student_5368,25,63,69,74,87,86,52
5369,Student_5369,21,92,64,85,100,43,80
5370,Student_5370,23,60,65,88,66,65,49
5371,Student_5371,20,47,72,42,60,70,57
5372,Student_5372,20,45,86,52,99,75,64
5373,Student_5373,21,73,46,56,89,90,69
5374,Student_5374,20,42,100,75,91,90,60
5375,Student_5375,22,67,76,41,82,92,58
5376,Student_5376,21,59,100,80,64,74,45
5377,Student_5377,21,59,93,56,95,88,53
5378,Student_5378,22,56,72,73,72,98,50
5379,Student_5379,24,84,42,41,74,43,73
5380,Student_5380,21,52,80,56,41,47,61
5381,Student_5381,18,67,65,80,89,55,76
5382,Student_5382,23,84,87,43,69,79,92
5383,Student_5383,22,72,94,55,91,96,95
5384,Student_5384,25,96,66,85,40,88,42
5385,Student_5385,25,56,74,47,41,57,69
5386,Student_5386,24,100,68,64,41,47,52
5387,Student_5387,22,99,75,59,52,70,58
5388,Student_5388,22,51,77,94,96,99,57
5389,Student_5389,24,44,49,72,86,71,67
5390,Student_5390,24,74,50,49,73,61,85
5391,Student_5391,21,90,76,58,76,54,69
5392,Student_5392,18,72,99,88,68,65,79
5393,Student_5393,21,59,67,61,90,64,54
5394,Student_5394,20,48,79,46,57,77,61
5395,Student_5395,24,73,52,40,53,64,43
5396,Student_5396,22,40,87,90,51,87,92
5397,Student_5397,20,60,77,91,59,90,76
5398,Student_5398,25,70,47,54,52,88,93
5399,Student_5399,20,81,51,87,78,59,59
5400,Student_5400,24,85,91,78,99,50,50
5401,Student_5401,18,58,61,76,99,59,47
5402,Student_5402,22,45,89,85,99,85,76
5403,Student_5403,20,92,55,85,58,84,51
5404,Student_5404,25,59,78,98,74,89,47
5405,Student_5405,23,96,47,56,75,53,73
5406,Student_5406,22,43,43,84,41,78,50
5407,Student_5407,18,68,69,74,58,100,75
5408,Student_5408,24,50,65,93,65,71,84
5409,Student_5409,22,64,67,65,52,84,87
5410,Student_5410,22,77,84,97,84,41,66
5411,Student_5411,24,94,48,62,96,82,75
5412,Student_5412,21,62,89,75,59,58,99
5413,Student_5413,21,91,61,60,61,70,88
5414,Student_5414,24,68,44,44,98,60,89
5415,Student_5415,21,82,91,86,68,58,72
5416,Student_5416,24,92,100,43,80,46,79
5417,Student_5417,19,65,64,97,55,53,95
5418,Student_5418,24,54,70,68,49,71,100
5419,Student_5419,20,59,99,68,74,67,69
5420,Student_5420,23,55,56,42,55,54,59
5421,Student_5421,25,47,50,62,98,88,87
5422,Student_5422,19,97,57,43,77,69,61
5423,Student_5423,20,92,69,46,90,78,69
5424,Student_5424,18,41,40,67,52,59,46
5425,Student_5425,22,70,87,57,92,90,45
5426,Student_5426,21,80,97,42,41,66,91
5427,Student_5427,20,78,52,51,58,62,64
5428,Student_5428,23,40,69,89,62,83,91
5429,Student_5429,22,90,76,78,97,60,83
5430,Student_5430,24,93,42,100,40,83,61
5431,Student_5431,21,76,89,48,63,96,41
5432,Student_5432,20,73,79,84,51,89,64
5433,Student_5433,23,53,44,47,52,85,47
5434,Student_5434,19,73,83,98,42,74,80
5435,Student_5435,18,53,97,57,45,47,57
5436,Student_5436,23,63,61,47,56,60,45
5437,Student_5437,19,40,76,88,70,60,95
5438,Student_5438,20,74,54,79,86,83,100
5439,Student_5439,24,78,95,74,65,93,52
5440,Student_5440,24,95,100,89,65,80,87
5441,Student_5441,23,45,74,59,98,61,64
5442,Student_5442,18,44,64,45,54,88,72
5443,Student_5443,23,43,72,50,47,73,93
5444,Student_5444,23,71,44,97,93,74,79
5445,Student_5445,19,54,71,43,89,45,84
5446,Student_5446,21,71,95,66,77,87,78
5447,Student_5447,19,65,79,73,55,43,91
5448,Student_5448,19,54,81,95,57,52,55
5449,Student_5449,24,68,55,97,44,82,89
5450,Student_5450,19,54,97,92,52,63,95
5451,Student_5451,20,70,89,73,50,66,40
5452,Student_5452,21,66,98,89,73,41,76
5453,Student_5453,20,80,93,56,46,92,79
5454,Student_5454,25,57,85,77,88,62,96
5455,Student_5455,23,49,97,87,95,92,59
5456,Student_5456,23,64,42,71,45,61,74
5457,Student_5457,22,94,54,71,86,91,77
5458,Student_5458,20,48,87,100,47,83,75
5459,Student_5459,23,40,47,61,58,65,75
5460,Student_5460,18,46,55,95,48,50,95
5461,Student_5461,19,83,53,67,42,92,43
5462,Student_5462,18,82,95,67,67,54,61
5463,Student_5463,24,87,65,43,85,100,88
5464,Student_5464,18,74,82,86,63,52,72
5465,Student_5465,25,96,48,76,89,90,46
5466,Student_5466,25,91,81,61,65,79,96
5467,Student_5467,19,95,52,97,51,72,59
5468,Student_5468,24,74,86,81,64,66,86
5469,Student_5469,21,61,91,99,86,53,48
5470,Student_5470,23,62,68,41,76,97,48
5471,Student_5471,18,74,41,72,99,74,79
5472,Student_5472,22,92,86,85,96,54,57
5473,Student_5473,18,50,51,46,46,90,74
5474,Student_5474,20,95,44,54,62,82,95
5475,Student_5475,18,86,58,61,60,82,47
5476,Student_5476,25,54,69,69,95,80,70
5477,Student_5477,25,56,60,95,49,40,46
5478,Student_5478,19,59,58,97,99,55,41
5479,Student_5479,18,58,56,76,42,75,45
5480,Student_5480,25,100,96,73,46,74,41
5481,Student_5481,22,75,78,72,68,68,55
5482,Student_5482,21,75,55,57,93,72,71
5483,Student_5483,21,76,81,80,73,50,71
5484,Student_5484,21,42,94,58,72,63,40
5485,Student_5485,21,86,61,64,65,81,52
5486,Student_5486,23,56,71,57,49,46,76
5487,Student_5487,22,62,75,89,96,84,40
5488,Student_5488,19,95,56,98,75,43,97
5489,Student_5489,22,52,67,76,79,48,53
5490,Student_5490,24,61,92,72,96,53,95
5491,Student_5491,24,71,78,89,95,63,73
5492,Student_5492,24,71,59,47,88,45,76
5493,Student_5493,24,73,43,94,75,49,89
5494,Student_5494,20,72,81,57,53,43,84
5495,Student_5495,25,73,76,43,76,95,66
5496,Student_5496,19,49,66,98,68,55,81
5497,Student_5497,18,71,72,99,74,47,80
5498,Student_5498,25,99,40,62,85,71,71
5499,Student_5499,25,63,81,91,71,72,85
5500,Student_5500,18,41,88,99,80,96,96
5501,Student_5501,19,73,51,69,98,66,68
5502,Student_5502,22,68,86,86,51,75,65
5503,Student_5503,25,99,57,55,44,96,57
5504,Student_5504,19,91,57,93,42,45,58
5505,Student_5505,23,56,45,98,44,57,62
5506,Student_5506,25,51,72,57,98,56,53
5507,Student_5507,20,40,93,63,41,68,89
5508,Student_5508,21,77,93,64,83,72,49
5509,Student_5509,25,96,76,97,78,85,57
5510,Student_5510,23,63,54,92,82,64,79
5511,Student_5511,24,96,86,40,70,100,56
5512,Student_5512,24,60,96,85,95,73,84
5513,Student_5513,23,61,98,60,53,50,55
5514,Student_5514,18,45,99,48,47,92,97
5515,Student_5515,23,87,64,60,81,84,66
5516,Student_5516,20,85,92,96,59,98,58
5517,Student_5517,18,84,77,40,68,83,94
5518,Student_5518,23,91,48,75,81,48,64
5519,Student_5519,25,49,79,54,94,66,89
5520,Student_5520,22,64,70,74,70,90,58
5521,Student_5521,20,49,52,57,85,86,45
5522,Student_5522,19,74,97,82,40,98,74
5523,Student_5523,23,78,100,100,71,99,70
5524,Student_5524,19,98,52,84,82,84,58
5525,Student_5525,25,94,62,85,75,49,40
5526,Student_5526,18,74,93,91,51,49,56
5527,Student_5527,25,60,41,69,87,85,60
5528,Student_5528,18,76,57,79,63,51,65
5529,Student_5529,24,68,79,49,97,92,55
5530,Student_5530,19,100,90,94,89,64,81
5531,Student_5531,23,44,52,74,61,79,72
5532,Student_5532,22,84,70,44,41,95,49
5533,Student_5533,18,70,89,81,47,44,49
5534,Student_5534,25,83,63,81,53,75,48
5535,Student_5535,21,58,43,78,87,79,79
5536,Student_5536,23,56,50,45,43,60,50
5537,Student_5537,19,43,44,99,89,86,93
5538,Student_5538,20,90,85,60,78,83,53
5539,Student_5539,18,87,46,41,73,100,42
5540,Student_5540,21,42,54,94,70,55,73
5541,Student_5541,20,66,98,51,96,68,52
5542,Student_5542,25,76,85,88,83,91,89
5543,Student_5543,25,50,47,89,69,100,72
5544,Student_5544,19,49,61,52,75,56,66
5545,Student_5545,25,51,64,77,71,93,85
5546,Student_5546,23,80,54,56,52,61,40
5547,Student_5547,22,95,48,76,46,72,46
5548,Student_5548,18,44,41,57,93,99,61
5549,Student_5549,24,42,88,57,96,86,84
5550,Student_5550,19,61,67,86,67,85,68
5551,Student_5551,21,63,54,42,46,90,60
5552,Student_5552,22,85,54,42,88,44,82
5553,Student_5553,22,74,48,89,55,58,80
5554,Student_5554,21,55,61,51,88,79,92
5555,Student_5555,18,52,95,77,73,67,63
5556,Student_5556,18,79,51,87,86,54,97
5557,Student_5557,19,92,91,46,68,46,40
5558,Student_5558,18,73,97,60,100,90,80
5559,Student_5559,22,75,90,57,93,65,46
5560,Student_5560,21,90,53,94,57,44,71
5561,Student_5561,25,47,55,84,40,44,51
5562,Student_5562,24,65,90,62,54,60,96
5563,Student_5563,19,99,100,72,59,66,49
5564,Student_5564,19,73,40,97,55,85,94
5565,Student_5565,22,86,81,63,82,98,62
5566,Student_5566,22,79,40,69,63,83,81
5567,Student_5567,18,62,87,99,69,48,71
5568,Student_5568,18,73,40,90,53,83,68
5569,Student_5569,21,67,75,70,93,53,49
5570,Student_5570,18,96,46,73,55,40,71
5571,Student_5571,22,61,67,92,47,81,53
5572,Student_5572,18,96,53,94,61,96,55
5573,Student_5573,25,47,49,97,96,71,83
5574,Student_5574,21,49,52,82,46,47,84
5575,Student_5575,21,65,51,85,47,51,98
5576,Student_5576,23,75,74,49,58,65,72
5577,Student_5577,23,98,40,81,79,98,83
5578,Student_5578,18,68,92,97,96,62,75
5579,Student_5579,25,81,87,57,75,78,67
5580,Student_5580,24,71,42,68,43,97,60
5581,Student_5581,21,44,98,95,59,58,61
5582,Student_5582,24,62,62,86,42,62,54
5583,Student_5583,25,72,83,79,66,57,46
5584,Student_5584,21,84,90,60,78,52,45
5585,Student_5585,23,51,83,92,54,88,96
5586,Student_5586,20,40,65,65,47,90,70
5587,Student_5587,22,64,58,85,92,93,65
5588,Student_5588,18,60,82,77,77,78,73
